study_id,phs,title,s3_file_id,file_name,file_structure,s3_file_path,file_category_id
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22289,rad_016_105-01_57b76ad3e80f4deeb9866015f99fad87_HR_META_origcopy_v1.json,phs002523/22289/rad_016_105-01_57b76ad3e80f4deeb9866015f99fad87_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_57b76ad3e80f4deeb9866015f99fad87_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22280,rad_016_105-01_574249da85da4a41919aabf178a591e6_HR_META_origcopy_v1.json,phs002523/22280/rad_016_105-01_574249da85da4a41919aabf178a591e6_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_574249da85da4a41919aabf178a591e6_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22277,rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_Survey_META_origcopy_v1.json,phs002523/22277/rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22274,rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_ST_META_origcopy_v1.json,phs002523/22274/rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22271,rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_HR_META_origcopy_v1.json,phs002523/22271/rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_568a5aea0cdc42c59e2557d678dbe2b8_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22268,rad_016_105-01_54b49cc8ae1a48ad9f4cb5e36ad6d7af_Survey_META_origcopy_v1.json,phs002523/22268/rad_016_105-01_54b49cc8ae1a48ad9f4cb5e36ad6d7af_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_54b49cc8ae1a48ad9f4cb5e36ad6d7af_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22265,rad_016_105-01_54b49cc8ae1a48ad9f4cb5e36ad6d7af_ST_META_origcopy_v1.json,phs002523/22265/rad_016_105-01_54b49cc8ae1a48ad9f4cb5e36ad6d7af_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_54b49cc8ae1a48ad9f4cb5e36ad6d7af_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22259,rad_016_105-01_540d115dfff245de861228fabf21cbbe_Survey_META_origcopy_v1.json,phs002523/22259/rad_016_105-01_540d115dfff245de861228fabf21cbbe_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_540d115dfff245de861228fabf21cbbe_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22256,rad_016_105-01_540d115dfff245de861228fabf21cbbe_ST_META_origcopy_v1.json,phs002523/22256/rad_016_105-01_540d115dfff245de861228fabf21cbbe_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_540d115dfff245de861228fabf21cbbe_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22253,rad_016_105-01_540d115dfff245de861228fabf21cbbe_HR_META_origcopy_v1.json,phs002523/22253/rad_016_105-01_540d115dfff245de861228fabf21cbbe_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_540d115dfff245de861228fabf21cbbe_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22250,rad_016_105-01_53bae3e1bcd1481fa305c3e9a390e295_Survey_META_origcopy_v1.json,phs002523/22250/rad_016_105-01_53bae3e1bcd1481fa305c3e9a390e295_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_53bae3e1bcd1481fa305c3e9a390e295_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22247,rad_016_105-01_53bae3e1bcd1481fa305c3e9a390e295_ST_META_origcopy_v1.json,phs002523/22247/rad_016_105-01_53bae3e1bcd1481fa305c3e9a390e295_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_53bae3e1bcd1481fa305c3e9a390e295_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22244,rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_Survey_META_origcopy_v1.json,phs002523/22244/rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22241,rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_ST_META_origcopy_v1.json,phs002523/22241/rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22238,rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_HR_META_origcopy_v1.json,phs002523/22238/rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_530f693d3d7f4b55be83662eaf00c89f_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22235,rad_016_105-01_523bbc78a84f4d79831a16408c50b462_Survey_META_origcopy_v1.json,phs002523/22235/rad_016_105-01_523bbc78a84f4d79831a16408c50b462_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_523bbc78a84f4d79831a16408c50b462_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22232,rad_016_105-01_523bbc78a84f4d79831a16408c50b462_ST_META_origcopy_v1.json,phs002523/22232/rad_016_105-01_523bbc78a84f4d79831a16408c50b462_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_523bbc78a84f4d79831a16408c50b462_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22229,rad_016_105-01_523bbc78a84f4d79831a16408c50b462_HR_META_origcopy_v1.json,phs002523/22229/rad_016_105-01_523bbc78a84f4d79831a16408c50b462_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_523bbc78a84f4d79831a16408c50b462_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22226,rad_016_105-01_5052973ec0404c6ba43d189ce3220e16_Survey_META_origcopy_v1.json,phs002523/22226/rad_016_105-01_5052973ec0404c6ba43d189ce3220e16_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_5052973ec0404c6ba43d189ce3220e16_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22223,rad_016_105-01_5052973ec0404c6ba43d189ce3220e16_HR_META_origcopy_v1.json,phs002523/22223/rad_016_105-01_5052973ec0404c6ba43d189ce3220e16_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_5052973ec0404c6ba43d189ce3220e16_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22220,rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_Survey_META_origcopy_v1.json,phs002523/22220/rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22217,rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_ST_META_origcopy_v1.json,phs002523/22217/rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22214,rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_HR_META_origcopy_v1.json,phs002523/22214/rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4cc3c740f0824e8c902874d410ed5482_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22211,rad_016_105-01_4c906591f8f3442980b31564684efd41_Survey_META_origcopy_v1.json,phs002523/22211/rad_016_105-01_4c906591f8f3442980b31564684efd41_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4c906591f8f3442980b31564684efd41_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22208,rad_016_105-01_4c906591f8f3442980b31564684efd41_ST_META_origcopy_v1.json,phs002523/22208/rad_016_105-01_4c906591f8f3442980b31564684efd41_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4c906591f8f3442980b31564684efd41_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22202,rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_Survey_META_origcopy_v1.json,phs002523/22202/rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22199,rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_ST_META_origcopy_v1.json,phs002523/22199/rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22196,rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_HR_META_origcopy_v1.json,phs002523/22196/rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4af87dd6c4da4815b4dd24167faddc49_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22193,rad_016_105-01_4adf3272e834426a80a71f919fc44874_Survey_META_origcopy_v1.json,phs002523/22193/rad_016_105-01_4adf3272e834426a80a71f919fc44874_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4adf3272e834426a80a71f919fc44874_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22190,rad_016_105-01_4adf3272e834426a80a71f919fc44874_ST_META_origcopy_v1.json,phs002523/22190/rad_016_105-01_4adf3272e834426a80a71f919fc44874_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4adf3272e834426a80a71f919fc44874_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22187,rad_016_105-01_4adf3272e834426a80a71f919fc44874_HR_META_origcopy_v1.json,phs002523/22187/rad_016_105-01_4adf3272e834426a80a71f919fc44874_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4adf3272e834426a80a71f919fc44874_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22184,rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_Survey_META_origcopy_v1.json,phs002523/22184/rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22181,rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_ST_META_origcopy_v1.json,phs002523/22181/rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22178,rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_HR_META_origcopy_v1.json,phs002523/22178/rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_4a3bc304cfa8412ea24c345af0ba88fd_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22175,rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_Survey_META_origcopy_v1.json,phs002523/22175/rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22172,rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_ST_META_origcopy_v1.json,phs002523/22172/rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22169,rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_HR_META_origcopy_v1.json,phs002523/22169/rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_48c991c9348c41ccaba04481ef4ac74f_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22166,rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_Survey_META_origcopy_v1.json,phs002523/22166/rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,21446,rad_016_105-01_11e5ade827094ad1a88b577dfecf5028_Survey_META_origcopy_v1.json,phs002523/21446/rad_016_105-01_11e5ade827094ad1a88b577dfecf5028_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_11e5ade827094ad1a88b577dfecf5028_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22163,rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_ST_META_origcopy_v1.json,phs002523/22163/rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22160,rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_HR_META_origcopy_v1.json,phs002523/22160/rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_47edece8f9cc42419518e3bf887cfc15_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22157,rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_Survey_META_origcopy_v1.json,phs002523/22157/rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22154,rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_ST_META_origcopy_v1.json,phs002523/22154/rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22151,rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_HR_META_origcopy_v1.json,phs002523/22151/rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_47b3439f719f4435bfae6a85f40c5ed4_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22148,rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_Survey_META_origcopy_v1.json,phs002523/22148/rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22145,rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_ST_META_origcopy_v1.json,phs002523/22145/rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22142,rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_HR_META_origcopy_v1.json,phs002523/22142/rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_45f4cf479bc74ab385c0941aded431a1_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22139,rad_016_105-01_45e972cb52374f34b49a95920e8a4ccd_ST_META_origcopy_v1.json,phs002523/22139/rad_016_105-01_45e972cb52374f34b49a95920e8a4ccd_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_45e972cb52374f34b49a95920e8a4ccd_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22136,rad_016_105-01_45e972cb52374f34b49a95920e8a4ccd_HR_META_origcopy_v1.json,phs002523/22136/rad_016_105-01_45e972cb52374f34b49a95920e8a4ccd_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_45e972cb52374f34b49a95920e8a4ccd_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22127,rad_016_105-01_452cf90382944627a7d23e205442f04a_HR_META_origcopy_v1.json,phs002523/22127/rad_016_105-01_452cf90382944627a7d23e205442f04a_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_452cf90382944627a7d23e205442f04a_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22124,rad_016_105-01_451727f153be4997a37f6e73c102e5b7_Survey_META_origcopy_v1.json,phs002523/22124/rad_016_105-01_451727f153be4997a37f6e73c102e5b7_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_451727f153be4997a37f6e73c102e5b7_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22121,rad_016_105-01_451727f153be4997a37f6e73c102e5b7_ST_META_origcopy_v1.json,phs002523/22121/rad_016_105-01_451727f153be4997a37f6e73c102e5b7_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_451727f153be4997a37f6e73c102e5b7_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22118,rad_016_105-01_451727f153be4997a37f6e73c102e5b7_HR_META_origcopy_v1.json,phs002523/22118/rad_016_105-01_451727f153be4997a37f6e73c102e5b7_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_451727f153be4997a37f6e73c102e5b7_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22115,rad_016_105-01_44fb8d17ee6a4d7c87229a16a2ad65db_ST_META_origcopy_v1.json,phs002523/22115/rad_016_105-01_44fb8d17ee6a4d7c87229a16a2ad65db_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_44fb8d17ee6a4d7c87229a16a2ad65db_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22112,rad_016_105-01_44fb8d17ee6a4d7c87229a16a2ad65db_HR_META_origcopy_v1.json,phs002523/22112/rad_016_105-01_44fb8d17ee6a4d7c87229a16a2ad65db_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_44fb8d17ee6a4d7c87229a16a2ad65db_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22109,rad_016_105-01_425d2ccb8a4b49cf853f7f76705706d0_Survey_META_origcopy_v1.json,phs002523/22109/rad_016_105-01_425d2ccb8a4b49cf853f7f76705706d0_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_425d2ccb8a4b49cf853f7f76705706d0_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22106,rad_016_105-01_425d2ccb8a4b49cf853f7f76705706d0_ST_META_origcopy_v1.json,phs002523/22106/rad_016_105-01_425d2ccb8a4b49cf853f7f76705706d0_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_425d2ccb8a4b49cf853f7f76705706d0_ST_META_origcopy_v1.json,Metadata - Non-harmonized
